Source,Target,Type,Label,Weight,source type,edge label,target type
Meg,Margaret,Undirected,,1,Figur,verkörpert,Rolle
Meg,Älteste,Undirected,,1,Figur,verkörpert,Rolle
Jo,Hengstfohlen,Undirected,,1,Figur,verkörpert,Rolle
Jo,Frau,Undirected,,1,Figur,verkörpert,Rolle
Beth,Elisabeth,Undirected,,1,Figur,verkörpert,Rolle
Beth,Fräulein,Undirected,,1,Figur,verkörpert,Rolle
Amy,Jüngste,Undirected,,1,Figur,verkörpert,Rolle
Amy,Person,Undirected,,1,Figur,verkörpert,Rolle
Amy,Schneejungfrau,Undirected,,1,Figur,verkörpert,Rolle
Amy,junge Dame,Undirected,,1,Figur,verkörpert,Rolle
Mrs. March,Mami,Undirected,,1,Figur,verkörpert,Rolle
Jo,Mann,Undirected,,1,Figur,verkörpert,Rolle
Beth,Liebes,Undirected,,1,Figur,verkörpert,Rolle
Meg,Kind,Undirected,,1,Figur,verkörpert,Rolle
Meg,Schauspielerin,Undirected,,1,Figur,verkörpert,Rolle
Jo,Shakespeare,Undirected,,1,Figur,verkörpert,Rolle
Mrs. March,Dame,Undirected,,1,Figur,verkörpert,Rolle
Amy,Lieben,Undirected,,1,Figur,verkörpert,Rolle
Beth,Lieben,Undirected,,1,Figur,verkörpert,Rolle
Meg,Lieben,Undirected,,1,Figur,verkörpert,Rolle
Jo,Lieben,Undirected,,1,Figur,verkörpert,Rolle
Jo,Baby,Undirected,,1,Figur,verkörpert,Rolle
Mr. March,Kaplan,Undirected,,1,Figur,verkörpert,Rolle
Jo,Trommler,Undirected,,1,Figur,verkörpert,Rolle
Jo,Trompeter,Undirected,,1,Figur,verkörpert,Rolle
Jo,Krankenschwester,Undirected,,1,Figur,verkörpert,Rolle
Mr. March,Schreiber,Undirected,,1,Figur,verkörpert,Rolle
Jo,Kind,Undirected,,1,Figur,verkörpert,Rolle
Beth,Kind,Undirected,,1,Figur,verkörpert,Rolle
Amy,Kind,Undirected,,1,Figur,verkörpert,Rolle
Meg,Frau,Undirected,,1,Figur,verkörpert,Rolle
Beth,Frau,Undirected,,1,Figur,verkörpert,Rolle
Amy,Frau,Undirected,,1,Figur,verkörpert,Rolle
Amy,Liebe,Undirected,,1,Figur,verkörpert,Rolle
Jo,Pilger,Undirected,,1,Figur,verkörpert,Rolle
Meg,Pilger,Undirected,,1,Figur,verkörpert,Rolle
Beth,Pilger,Undirected,,1,Figur,verkörpert,Rolle
Amy,Pilger,Undirected,,1,Figur,verkörpert,Rolle
Tante March,Tante,Undirected,,1,Figur,verkörpert,Rolle
Mrs. March,Sängerin,Undirected,,1,Figur,verkörpert,Rolle
Mrs. March,Lerche,Undirected,,1,Figur,verkörpert,Rolle
Hannah,Freundin,Undirected,,1,Figur,verkörpert,Rolle
Hannah,Dienstmagd,Undirected,,1,Figur,verkörpert,Rolle
Amy,Beste,Undirected,,1,Figur,verkörpert,Rolle
Jo,Tochter,Undirected,,1,Figur,verkörpert,Rolle
Meg,Tochter,Undirected,,1,Figur,verkörpert,Rolle
Beth,Tochter,Undirected,,1,Figur,verkörpert,Rolle
Amy,Tochter,Undirected,,1,Figur,verkörpert,Rolle
eine arme Frau,Mutter,Undirected,,1,Figur,verkörpert,Rolle
ein Baby,Baby,Undirected,,1,Figur,verkörpert,Rolle
Mrs. March,Engel,Undirected,,1,Figur,verkörpert,Rolle
Jo,Engel,Undirected,,1,Figur,verkörpert,Rolle
Beth,Engel,Undirected,,1,Figur,verkörpert,Rolle
Meg,Engel,Undirected,,1,Figur,verkörpert,Rolle
Amy,Engel,Undirected,,1,Figur,verkörpert,Rolle
eine arme Frau,Frau,Undirected,,1,Figur,verkörpert,Rolle
Hannah,Engel,Undirected,,1,Figur,verkörpert,Rolle
sechs arme Kinder,Arme,Undirected,,1,Figur,verkörpert,Rolle
sechs arme Kinder,Vögel,Undirected,,1,Figur,verkörpert,Rolle
sechs arme Kinder,Kind,Undirected,,1,Figur,verkörpert,Rolle
Jo,Engelkind,Undirected,,1,Figur,verkörpert,Rolle
Meg,Engelkind,Undirected,,1,Figur,verkörpert,Rolle
Beth,Engelkind,Undirected,,1,Figur,verkörpert,Rolle
Amy,Engelkind,Undirected,,1,Figur,verkörpert,Rolle
Jo,Wirbelwind,Undirected,,1,Figur,verkörpert,Rolle
Jo,Mensch,Undirected,,1,Figur,verkörpert,Rolle
Meg,Mensch,Undirected,,1,Figur,verkörpert,Rolle
Beth,Mensch,Undirected,,1,Figur,verkörpert,Rolle
Amy,Mensch,Undirected,,1,Figur,verkörpert,Rolle
Jo,Schauspieler,Undirected,,1,Figur,verkörpert,Rolle
Meg,Schauspieler,Undirected,,1,Figur,verkörpert,Rolle
Beth,Schauspieler,Undirected,,1,Figur,verkörpert,Rolle
Amy,Schauspieler,Undirected,,1,Figur,verkörpert,Rolle
Mr. Laurence,Großvater,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Junge,Undirected,,1,Figur,verkörpert,Rolle
Mr. Laurence,alter Herr,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Kerl,Undirected,,1,Figur,verkörpert,Rolle
Laurie,Enkel,Undirected,,1,Figur,verkörpert,Rolle
