Source,Target,Type,Label,Weight,source type,edge label,target type
Monsieur der Mortsauf,Person,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Leser,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Grundbesitzer,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Jacques Mortsauf,Liebling,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Felix de Vandenesse,Messieur,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur de Chessel,Gastgeber,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Krautjunker,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Felix de Vandenesse,Mädchen,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur de Chessel,Begleiter,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Jacques Mortsauf,Kind,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Schlendrian,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur de Chessel,Mann,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Edelmann,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Wolf,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Vater,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Comte,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Nachbar,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Gemahl,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Sproß,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Eigentümer,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Felix de Vandenesse,Wilder,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Jacques Mortsauf,Sohn,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madeleine,Mädchen,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madeleine,Kind,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madeleine,Kleine,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madeleine,Zigeunermädchen,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madeleine,Schwester,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madeleine,Liebling,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madeleine,Aal,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madeleine,Person,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madeleine,Tochter,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Felix de Vandenesse,Herr,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur de Chessel,Durand,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur de Chessel,D.,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur de Chessel,Generaldirektor,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur de Chessel,Mensch,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur de Chessel,Herr,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur de Chessel,Fürst,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Chessel,Frau,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur de Chessel,Nachbar,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Chessel,Schloßherrin,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Duchesse de Verneuil,Tante,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Duchesse de Verneuil,Schwester,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Duchesse de Verneuil,Adoptivmutter,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Duchesse de Verneuil,Madame,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Duchesse de Verneuil,Freundin,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur Saint-Martin,Philosoph,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur Saint-Martin,Mann,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Duchesse de Verneuil,Greis,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Monsieur der Mortsauf,Mann,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Nichte,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Mademoiselle de Lenoncourt,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Tochter,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Liebe,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Person,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Schatz,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Wachtposten,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Mädchen,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Naturmensch,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Mutter,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Sklavin,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Mona Lisa,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Sprecherin,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Schwan,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Gastgeberin,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Schloßherrin,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Comtesse,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,von Lenoncourt,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Kind,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Freundin,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Auserwählte,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Königin,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Frau,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Nachbarin,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
Madame de Mortsauf,Vogel,Undirected,,Monsieur der Mortsauf,Figur,verkörpert,Rolle
